Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
5260;Puulistoitukset;5260101;Jalkalistoitukset  12 x 42;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5260;Puulistoitukset;52601010;Jalkalistoitus, Tehdaslakattu mänty 12x42, ruuvikiinnitys;2 069,34;jm;0,000;0,00;0,00;0,00;0,00;4,67;9 668,98;0,00;0,00;0,00;9 668,98
5260;Puulistoitukset;5260107;Puuikkunan listoitus 12x42;970,30;jm;0,000;0,00;0,00;0,00;0,00;4,47;4 340,64;0,00;0,00;0,00;4 340,64
5260;Puulistoitukset;52604301;Huoneisto-ovien listoitus 12x42, molemmin puolin;219,30;jm;0,000;0,00;0,00;0,00;0,00;10,12;2 219,32;0,00;0,00;0,00;2 219,32
5260;Puulistoitukset;52605011;Väliovien listoitus 12x42, molemmin puolin;311,10;jm;0,000;0,00;0,00;0,00;0,00;10,12;3 148,33;0,00;0,00;0,00;3 148,33
5260;Puulistoitukset;52605012;Liukuovien smyygien kulmalistat;5,00;kpl;0,000;0,00;0,00;0,00;0,00;44,00;220,00;0,00;0,00;0,00;220,00
5260;Puulistoitukset;52605013;Väliovien listoitus kosteat tilat 12x42, molemmin puolin;255,00;jm;0,000;0,00;0,00;0,00;0,00;14,59;3 721,34;0,00;0,00;0,00;3 721,34
5260;Puulistoitukset;52605014;Liukuovien kynnyslista;5,00;kpl;0,000;0,00;0,00;30,00;150,00;15,00;75,00;0,00;0,00;0,00;225,00
5260;Puulistoitukset;52605061;Saunan oven listoitus muovilista 12x42 + mäntylista;86,70;jm;0,000;0,00;0,00;0,00;0,00;8,65;749,78;0,00;0,00;0,00;749,78
5260;Puulistoitukset;5260601;Parvekeovet listoitus 12x42;217,80;jm;0,000;0,00;0,00;0,00;0,00;4,47;974,33;0,00;0,00;0,00;974,33
5350;Akustoivat alakatot;5350101;AK 4 : Avattava ja akustoiva katto T-listoilla 600x600, 2-3 KRS PRSH;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5350;Akustoivat alakatot;53501010;Avattava ja akustoiva katto T-listoilla 600x600, asennettuna;153,16;m2;0,000;0,00;0,00;0,00;0,00;40,00;6 126,34;0,00;0,00;0,00;6 126,34
5350;Akustoivat alakatot;5350105;Liimattavat akustolevyt;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5350;Akustoivat alakatot;53501050;Liimattavat akustolevyt;15,02;m2;0,000;0,00;0,00;0,00;0,00;20,00;300,31;0,00;0,00;0,00;300,31
5530;Julkisivun pellitykset ja metalliverhoukset;55301020;JS-muurauksen ja puuverhoksen välinen pystypellitys;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5530;Julkisivun pellitykset ja metalliverhoukset;55301070;Ikkunan ulkopuoliset smyygipellitykset;780,20;jm;0,000;0,00;0,00;0,00;0,00;12,20;9 514,54;0,00;0,00;0,00;9 514,54
5530;Julkisivun pellitykset ja metalliverhoukset;55301071;Ikkunan vesipellit;190,30;jm;38,000;3,80;723,14;2,74;522,34;21,74;4 136,17;0,00;0,00;0,00;5 381,65
5530;Julkisivun pellitykset ja metalliverhoukset;55301512;Alumiinilasiseinän ulkopuoliset smyygipellitykset;28,42;jm;0,000;0,00;0,00;0,00;0,00;13,40;380,83;0,00;0,00;0,00;380,83
5530;Julkisivun pellitykset ja metalliverhoukset;55302830;Sisäänkäynnin kattopellitykset;20,00;jm;0,000;0,00;0,00;0,00;0,00;19,45;389,00;0,00;0,00;0,00;389,00
5530;Julkisivun pellitykset ja metalliverhoukset;55303012;Ulko-oven ulkopuoliset smyygipellitykset;23,60;jm;0,000;0,00;0,00;0,00;0,00;13,40;316,24;0,00;0,00;0,00;316,24
5530;Julkisivun pellitykset ja metalliverhoukset;55303015;Metalliulko-oven vesipelti, riisipelti;5,00;jm;0,000;0,00;0,00;0,00;0,00;39,90;199,50;0,00;0,00;0,00;199,50
5530;Julkisivun pellitykset ja metalliverhoukset;55303021;Ikkunan vesipellit;0,82;jm;38,000;3,80;3,12;2,74;2,25;21,77;17,85;0,00;0,00;0,00;23,22
5530;Julkisivun pellitykset ja metalliverhoukset;55306011;Parvekeoven ulkopuoliset smyygipellitykset;184,80;jm;0,000;0,00;0,00;0,00;0,00;13,42;2 480,20;0,00;0,00;0,00;2 480,20
5530;Julkisivun pellitykset ja metalliverhoukset;55306012;Parvekeoven vesipelti, riisipelti;33,00;kpl;0,000;0,00;0,00;0,00;0,00;36,54;1 205,82;0,00;0,00;0,00;1 205,82
5530;Julkisivun pellitykset ja metalliverhoukset;55307320;SP-valokuiluikkunan pellitykset;1,00;kpl;0,000;0,00;0,00;0,00;0,00;150,00;150,00;0,00;0,00;0,00;150,00
5530;Julkisivun pellitykset ja metalliverhoukset;55308991;Metallisen välioven kynnyspellitys;2,00;jm;0,000;0,00;0,00;0,00;0,00;39,90;79,80;0,00;0,00;0,00;79,80
5540;Julkisivumuuraus;5540102;Julkisivumuuraus 135mm, RT60;189,41;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5540;Julkisivumuuraus;55401020;Julkisivumuuraus 135mm RT60;189,41;m2;0,000;0,00;0,00;61,58;11 664,63;71,40;13 523,79;0,00;0,00;0,00;25 188,42
5540;Julkisivumuuraus;55401021;Julkisivumuuraus 135mm RT60, Tehostemuuraukset;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5540;Julkisivumuuraus;55401023;Muuraustarvikkeet, siilot;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;170,00;170,00;0,00;170,00
5540;Julkisivumuuraus;55401024;Aukon ylityspalkit Amutek;20,00;jm;0,000;0,00;0,00;55,22;1 104,40;0,00;0,00;0,00;0,00;0,00;1 104,40
5540;Julkisivumuuraus;55401025;Parvekkeiden otsamuurausten tuenta L-teräs 150x100;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5540;Julkisivumuuraus;55401026;4 krs muuratun kaiteen tuenta;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5550;Julkisivurappaus;5550201;Julkisivun Levyrappaus;1 487,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5550;Julkisivurappaus;55502011;Julkisivun Levyrappaus;1 487,00;m2;0,000;0,00;0,00;0,00;0,00;62,21;92 500,00;0,00;0,00;0,00;92 500,00
5560;Julkisivun puu- ja levyverhoukset;5560107;Ikkunan ulkopuoliset puiset smyygiverhoilut;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55602010(1);Ulkoseinän tuuletuskoolaus 2*22x100mm, k600;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55602011;Ulkoseinän tuuletuskoolaus 25mm, k600;39,40;m2;0,000;0,00;0,00;2,30;90,59;0,00;0,00;0,00;0,00;0,00;90,59
5560;Julkisivun puu- ja levyverhoukset;55602012;Ulkoseinän tuuletuskoolaus 32mm, k600;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55602018;Tuuletuskoolauksen roppauslisä eristeen läpi;39,40;m2;38,000;3,99;157,21;0,70;27,58;0,00;0,00;0,00;0,00;0,00;184,79
5560;Julkisivun puu- ja levyverhoukset;5560275;Ulkoverhouspaneeli  Vaaka UYV 23x120, sis.vedetty parveke;39,40;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;556027511;Ulkoverhouspaneeli  Vaaka UYV 23x120;39,40;m2;38,000;17,10;673,74;13,49;531,33;0,00;0,00;0,00;0,00;0,00;1 205,07
5560;Julkisivun puu- ja levyverhoukset;556027513;Palosuojakäsittely paneelille;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55602830;Kattopinnan Luja-A levytys 12mm;16,01;m2;38,000;15,96;255,49;37,37;598,23;0,00;0,00;0,00;0,00;0,00;853,72
5560;Julkisivun puu- ja levyverhoukset;5560301;Julkisivun vaakakoolaus verhouksen taakse, 22x100 k400;1 487,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55603015;Ulkoseinän pystykoolaus levytyksen taakse, 25x100 k600;1 487,00;m2;38,000;8,36;12 431,32;3,27;4 858,77;0,00;0,00;0,00;0,00;0,00;17 290,09
5560;Julkisivun puu- ja levyverhoukset;55603016;Ulkoseinän pystykoolaus levytyksen taakse, 25x100 k600 ALIURAKKANA;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;5560302;Julkisivun rappauslevyn asennus;1 487,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55603021;Ulkoverhous Cembrit Patina;1 487,00;m2;0,000;0,00;0,00;22,57;33 555,64;0,00;0,00;0,00;0,00;0,00;33 555,64
5560;Julkisivun puu- ja levyverhoukset;55603022;Ulkoverhous Cembrit, Permabase ASENNUS;1 487,00;m2;38,000;6,08;9 040,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9 040,96
5560;Julkisivun puu- ja levyverhoukset;55603092;Ulkoseinän Luja-A levytys 12mm;40,80;m2;38,000;15,96;651,17;37,37;1 524,70;0,00;0,00;0,00;0,00;0,00;2 175,86
5560;Julkisivun puu- ja levyverhoukset;55606010;Parvekeoven ulkopuoliset puiset smyygiverhoilut;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5570;Elastiset saumaukset;5570107;Elementtien elastiset saumamassaukset;51,60;jm;0,000;0,00;0,00;0,00;0,00;15,75;812,70;0,00;0,00;0,00;812,70
5570;Elastiset saumaukset;55704100;MSEA- MEK -ikkunoiden elastiset kittaukset HOX: ulkopinta;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5570;Elastiset saumaukset;55705070;Porraselementtien elastiset saumamassaukset;42,50;jm;0,000;0,00;0,00;0,00;0,00;15,75;669,38;0,00;0,00;0,00;669,38
5570;Elastiset saumaukset;55705540;Liikuntasaumojen elastiset saumamassaukset;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5570;Elastiset saumaukset;55705540(1);Muurauksen Liikuntasaumojen elastiset saumamassaukset;10,00;jm;0,000;0,00;0,00;0,00;0,00;15,75;157,50;0,00;0,00;0,00;157,50
5600;Pintabetonilattiat;56001013;PB-laatan eristys 100mm ER;516,03;m2;38,000;4,79;2 470,75;5,27;2 720,00;0,00;0,00;0,00;0,00;0,00;5 190,75
5600;Pintabetonilattiat;5600103;VSS holvin kelluva pintalaatta TB100 + 200ER;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5600;Pintabetonilattiat;56001030;PB-laatan hierto;72,50;m2;0,000;0,00;0,00;0,00;0,00;6,56;475,78;0,00;0,00;0,00;475,78
5600;Pintabetonilattiat;56001030(1);KAATOLATTIOIDEN VALUTYÖT JA KALLISTUSHIERROT;298,53;m2;38,000;12,57;3 752,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3 752,08
5600;Pintabetonilattiat;56001031;PB-laatan betonointi;61,63;m3;38,000;15,96;983,54;160,60;9 896,98;0,00;0,00;0,00;0,00;0,00;10 880,51
5600;Pintabetonilattiat;56001032;KAATOLATTIOIDEN  betonointi;20,90;m3;0,000;0,00;0,00;160,60;3 356,08;0,00;0,00;0,00;0,00;0,00;3 356,08
5600;Pintabetonilattiat;56001034;Betonilattian hionta, liiman poisto;371,03;m2;0,000;0,00;0,00;0,00;0,00;2,60;964,68;0,00;0,00;0,00;964,68
5600;Pintabetonilattiat;56001035;PB-laatan raudoitus;1 613,98;kg;0,000;0,00;0,00;0,00;0,00;2,00;3 227,97;0,00;0,00;0,00;3 227,97
5600;Pintabetonilattiat;5600120;Kaatovalulattiat ontelokenttään 50..80mm;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5600;Pintabetonilattiat;56001200;Kaatovalulattioiden pohjatyöt;298,53;m2;0,000;0,00;0,00;0,00;0,00;3,15;940,37;0,00;0,00;0,00;940,37
5640;Tasoitelattiat (pumpputasoite);5640201;PS: Yleis Plaano 140 NOVA PLUS, matala-alk. Heikkinen vuosisopimus;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5640;Tasoitelattiat (pumpputasoite);56402011;Matala-alk. plaano, 140 NOVA Plus 10mm / 17kg / m2, sis. Primer;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5640;Tasoitelattiat (pumpputasoite);56402012;Matala-alk. plaano, 140 NOVA Plus 15mm 25,5kg / m2, sis. Primer;1 933,74;m2;0,000;0,00;0,00;0,00;0,00;10,17;19 674,79;0,00;0,00;0,00;19 674,79
5640;Tasoitelattiat (pumpputasoite);56402013;Matala-alk. plaano, 140 NOVA Plus 20mm / 34kg / m2, sis. Primer;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5640;Tasoitelattiat (pumpputasoite);56402014;Korkojen merkintä pumpattavalle alueelle;1 933,74;m2;0,000;0,00;0,00;0,00;0,00;0,37;710,65;0,00;0,00;0,00;710,65
5640;Tasoitelattiat (pumpputasoite);56402015;Plaanojen esivalmistelut;1 933,74;m2;38,000;0,76;1 469,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 469,64
5640;Tasoitelattiat (pumpputasoite);56402019;Ovien tukkolauta + kittaus;1 933,74;m2;38,000;1,90;3 674,10;0,70;1 353,62;0,00;0,00;0,00;0,00;0,00;5 027,71
5660;Parketti ja laminaatti;5660101;Asuinhuoneiden Laminaattilattiat L01;1 921,13;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,07;2,07
5660;Parketti ja laminaatti;56601010;Lattialaminaatti asennettuna;1 921,13;m2;0,000;0,00;0,00;0,00;0,00;22,05;42 360,83;0,00;0,00;0,00;42 360,83
5660;Parketti ja laminaatti;56601011;Laminaattiasennuksen pohjatyöt;1 921,13;m2;0,000;0,00;0,00;0,00;0,00;2,00;3 842,25;0,00;0,00;0,00;3 842,25
5660;Parketti ja laminaatti;56601013;Laminaattiasennuksen jälkeinen lattioiden suojaus;1 921,13;m2;0,000;0,00;0,00;0,00;0,00;2,00;3 842,25;0,00;0,00;0,00;3 842,25
5660;Parketti ja laminaatti;56603011;Välioven kohdalle lattiasaumalista;61,00;kpl;0,000;0,00;0,00;15,00;915,00;15,00;915,00;0,00;0,00;0,00;1 830,00
5690;Mattolattiat pohjatöineen;5690105;Muovimatto esim. Upofloor Estrad, VAALEAN HARMAA;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5690;Mattolattiat pohjatöineen;56901050;Askeläänimuovimatto, Upofloor Estrad;143,38;m2;32,000;3,84;550,57;0,00;0,00;37,15;5 326,43;0,00;0,00;0,00;5 877,00
5690;Mattolattiat pohjatöineen;56901051;Mattolattioiden muovijalkalistat;250,00;jm;0,000;0,00;0,00;0,00;0,00;6,00;1 500,00;0,00;0,00;0,00;1 500,00
5690;Mattolattiat pohjatöineen;56901052;Lattioiden suojaus, sis.materiaalit;143,38;m2;0,000;0,00;0,00;0,00;0,00;2,00;286,75;0,00;0,00;0,00;286,75
5690;Mattolattiat pohjatöineen;56901053;Mattotöiden aloitusmaksu;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5710;Saunat;5710101;AL-paperi Koolaus + Saunojen paneloinnit;56,45;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5710;Saunat;57101011;Saunan SPU:t + Koolaukset ALIURAKKANA;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5710;Saunat;57101012;Paneelikattojen alaslaskurungot ALIURAKKANA;56,45;m2;0,000;0,00;0,00;10,43;588,80;23,63;1 333,75;0,00;0,00;0,00;1 922,54
5710;Saunat;57101013;Saunojen sisäverhouspanelointi ALIURAKKANA, Sävytetty kuusipaneeli + sis.SAUNASUOJA;301,50;m2;0,000;0,00;0,00;24,74;7 460,56;21,00;6 331,50;0,00;0,00;0,00;13 792,06
5710;Saunat;57101014;Saunan AL-paperi + Koolaukset ALIURAKKANA;301,50;m2;0,000;0,00;0,00;7,41;2 234,72;14,70;4 432,05;0,00;0,00;0,00;6 666,77
5730;Puualakatot;5730101;Alaslaskettu katto, Paneeloitu;236,33;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,38;0,38
5730;Puualakatot;57301013;Alaslaskun tarkastusluukut ( asennus paneelikattoon );43,00;kpl;0,000;0,00;0,00;0,00;0,00;13,65;586,95;0,00;0,00;0,00;586,95
5730;Puualakatot;57301014;Paneelikattojen alaslaskurungot ALIURAKKANA;236,33;m2;0,000;0,00;0,00;10,43;2 464,85;23,63;5 583,41;0,00;0,00;0,00;8 048,26
5730;Puualakatot;57301015;Sisäverhouspanelointi ALIURAKKANA, Mäntypaneeli valkolakattu;136,80;m2;0,000;0,00;0,00;32,59;4 458,31;27,93;3 820,82;0,00;0,00;0,00;8 279,14
5730;Puualakatot;57301016;Sisäverhouspanelointi ALIURAKKANA, Sävytetty kuusipaneeli + sis.SAUNASUOJA;99,50;m2;0,000;0,00;0,00;23,74;2 362,61;27,93;2 779,04;0,00;0,00;0,00;5 141,64
5730;Puualakatot;57301018;Paneeloidun katon varjolistoitus;448,50;jm;0,000;0,00;0,00;0,00;0,00;5,50;2 466,75;0,00;0,00;0,00;2 466,75
5800;Maalaus- ja tasoitetyöt;5800100;Tasoite- ja maalausurakka kokonaisurakka-arvio;1,00;erä;0,000;0,00;0,00;0,00;0,00;112 900,00;112 900,00;0,00;0,00;0,00;112 900,00
5800;Maalaus- ja tasoitetyöt;5800201;Ulkoverhouksen maalaus;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5800;Maalaus- ja tasoitetyöt;58002830;Ulkoverhouksen maalaus SISÄÄNKÄYNTI;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5800;Maalaus- ja tasoitetyöt;58003170;M-Pielielementtien ulkopuoliset maalaukset;95,60;m2;0,000;0,00;0,00;0,00;0,00;14,00;1 338,40;0,00;0,00;0,00;1 338,40
5800;Maalaus- ja tasoitetyöt;58003171;Parvekelaattojen ulkopuoliset maalaukset;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5800;Maalaus- ja tasoitetyöt;58005710;Paneelien käsittely, Saunasuoja;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6110;Huoneistojen kalusteet;6100101;Asuinhuoneiden KEITTIÖ- JA KIINTO kalusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6110;Huoneistojen kalusteet;61101010;Kalusteiden lisätoimitukset ja -hinnat, LISÄTYÖVARAUS;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6110;Huoneistojen kalusteet;61101011;Kokonaisurakkatarjous asennettuna;1,00;erä;0,000;0,00;0,00;0,00;0,00;150 000,00;150 000,00;0,00;0,00;0,00;150 000,00
6110;Huoneistojen kalusteet;61101012;Keittiöiden lisähinnat ja tilaukset;0,00;as;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6110;Huoneistojen kalusteet;61101013;Kalusteiden haalaukset asuntoihin;1,00;erä;0,000;0,00;0,00;0,00;0,00;6 000,00;6 000,00;0,00;0,00;0,00;6 000,00
6120;Märkätilojen kalusteet;6120201;PSH- Kalusteet, Valaisinpeili ja allaskaluste;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6120;Märkätilojen kalusteet;61202010;PSH-Valaisinpeilikaappi;48,00;kpl;36,000;12,60;604,80;225,00;10 800,00;0,00;0,00;0,00;0,00;0,00;11 404,80
6120;Märkätilojen kalusteet;61202011;PSH-Allaskalustesetti;48,00;kpl;36,000;21,60;1 036,80;305,00;14 640,00;0,00;0,00;0,00;0,00;0,00;15 676,80
6120;Märkätilojen kalusteet;61202012;PSH-Pyykkikaappi, POLARIA PYK 400/S5300;43,00;kpl;36,000;21,60;928,80;240,00;10 320,00;0,00;0,00;0,00;0,00;0,00;11 248,80
6120;Märkätilojen kalusteet;6120202;INVA WC + PUKUHUONE- Varustus, Valaisinpeili ja allaskaluste, Penkki naulakko;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6120;Märkätilojen kalusteet;61202023;INVA WC + PUKUHUONE- Varustus, Valaisinpeili ja allaskaluste, Penkki naulakko;1,00;kpl;36,000;216,00;216,00;1 500,00;1 500,00;0,00;0,00;0,00;0,00;0,00;1 716,00
6200;Varusteet;6200101;PSH- Varusteet, Suihkuseinät jne.;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;62001010;PSH ja WC -Perus varustesetti;48,00;kpl;36,000;18,00;864,00;24,00;1 152,00;0,00;0,00;0,00;0,00;0,00;2 016,00
6200;Varusteet;62001011;PSH-Suihkuseinät INR;5,00;kpl;36,000;50,40;252,00;120,00;600,00;0,00;0,00;0,00;0,00;0,00;852,00
6200;Varusteet;62001012;PSH-Suihkun verhotanko kattoon;43,00;kpl;36,000;28,80;1 238,40;50,00;2 150,00;0,00;0,00;0,00;0,00;0,00;3 388,40
6200;Varusteet;6200102;Parvekkeiden varusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;62001020;Parvekkeen oskarinoksa;43,00;kpl;36,000;18,00;774,00;50,00;2 150,00;0,00;0,00;0,00;0,00;0,00;2 924,00
6200;Varusteet;6200150;Verholauta + kisko;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;62001501;Verholauta + kiskot kovamuovinen järjestelmä;314,22;jm;0,000;0,00;0,00;0,00;0,00;13,50;4 241,94;0,00;0,00;0,00;4 241,94
6200;Varusteet;6200202;Talovarusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;62002020;Sisäänkäynnin talovarusteet;1,00;erä;0,000;0,00;0,00;730,00;730,00;0,00;0,00;0,00;0,00;0,00;730,00
6200;Varusteet;62002021;Sisäpuoliset PP-Telineet, 84kpl kattotelineitä;90,00;kpl;38,000;13,51;1 216,00;112,00;10 080,00;0,00;0,00;0,00;0,00;0,00;11 296,00
6200;Varusteet;62002022;LMJKH-varusteet;1,00;erä;0,000;0,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;500,00
6200;Varusteet;62002023;Kuivaushuoneen-varusteet;1,00;erä;0,000;0,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;500,00
6250;Saunojen tarvikkeet;6250401;Asuinhuoneiston SAUNAN varusteet ja tarvikkeet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6250;Saunojen tarvikkeet;62504011;Saunan Varusteet + Kiuas;16,00;kpl;38,000;13,30;212,80;225,00;3 600,00;0,00;0,00;0,00;0,00;0,00;3 812,80
6250;Saunojen tarvikkeet;62504012;Saunojen LASISEINÄT JA LASIOVET;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6250;Saunojen tarvikkeet;6250402;Yleisen SAUNAN varusteet ja tarvikkeet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6250;Saunojen tarvikkeet;62504021;Yleisen SAUNAN Varusteet + Kiuas;1,00;kpl;38,000;13,30;13,30;740,00;740,00;0,00;0,00;0,00;0,00;0,00;753,30
6300;Laitteet ja kodinkoneet;6300102;Isompien huoneistojen KEITTIÖN laitteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6300;Laitteet ja kodinkoneet;63001020;Kodinkoneiden asennus;172,00;kpl;0,000;0,00;0,00;0,00;0,00;40,00;6 880,00;0,00;0,00;0,00;6 880,00
6300;Laitteet ja kodinkoneet;63001021;Kodinkoneet;43,00;erä;0,000;0,00;0,00;807,70;34 731,00;0,00;0,00;0,00;0,00;0,00;34 731,00
6700;Väestönsuojan varusteet;6700701;VSS-Valuosat ja Varusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6700;Väestönsuojan varusteet;67007010;VSS-Valuosat ja Varusteet ~50m2, TEMET;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6700;Väestönsuojan varusteet;67007011;VSS-Valuosat ja Varusteet ~100m2, TEMET;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6700;Väestönsuojan varusteet;67007012;VSS-Valuosat ja Varusteet ~75m2, TEMET;1,00;erä;0,000;0,00;0,00;0,00;0,00;18 000,00;18 000,00;0,00;0,00;0,00;18 000,00
7100;LÄMPÖ, VESI JA VIEMÄRI;7100101;LVIA-URAKKA;43,00;as;0,000;0,00;0,00;0,00;0,00;11 488,37;494 000,00;0,00;0,00;0,00;494 000,00
7300;SÄHKÖ;7300101;SÄHKÖ-URAKKA;43,00;as;0,000;0,00;0,00;0,00;0,00;4 976,74;214 000,00;0,00;0,00;0,00;214 000,00
7500;Siirtolaitteet, hissit;7500101;Asuinkerrostalon Hissi;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7500;Siirtolaitteet, hissit;75001010;Asuinkerrostalon Hissi;1,00;erä;0,000;0,00;0,00;0,00;0,00;33 500,00;33 500,00;0,00;0,00;0,00;33 500,00
7500;Siirtolaitteet, hissit;75001011;Hissin lisäkustannusoptiot;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7850;Palokatkot;7850501;Palokatkot + Sewatekit;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7850;Palokatkot;78505010;Palokatkot työmaalla;3 307,50;brm2;0,000;0,00;0,00;0,00;0,00;2,50;8 268,75;0,00;0,00;0,00;8 268,75
